"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","LFA","Direct","Neutralization","testName"
3.2,0.901460501710664,0.903148399480089,0.855039656257856,0.888499598366836,0.916268963988036,0.938070645526188,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
3.3,0.901374756269008,0.90316485334164,0.853638154952969,0.888219367917732,0.916500811371649,0.938782755660921,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
3.4,0.901285781212246,0.903172015715914,0.85234139427495,0.887874178126264,0.916795379886066,0.939357547020795,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
3.5,0.901193578417029,0.903147743787092,0.851150312268233,0.887517790719699,0.917112631834642,0.939966571891891,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
3.6,0.901098149842115,0.903169902127355,0.849850476528627,0.887163826605193,0.917432219089169,0.940555313775052,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
3.7,0.900999497532361,0.903184424449647,0.848415379184691,0.886890467596333,0.917735093650447,0.941084347771085,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
3.8,0.900897623622811,0.903238433178784,0.846873062118833,0.886577823496115,0.917980147972681,0.941596941234413,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
3.9,0.900792530342901,0.903211425901102,0.845462852179415,0.886287144758563,0.918223803482836,0.942132073114382,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4,0.900684220020747,0.903186865984328,0.844066047892486,0.885995348474022,0.918453821292541,0.942677722138557,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.1,0.900572695087525,0.903249094505624,0.842588375307249,0.885686837552704,0.918695767529985,0.943237751789233,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.2,0.900457958081941,0.90324850082449,0.840954327506391,0.885348420743246,0.918949789138579,0.943869658874816,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.3,0.900340011654767,0.903236207229349,0.839511614122575,0.88499978754028,0.919226347656269,0.944487304485483,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.4,0.900218858573459,0.903201378426028,0.837899051850087,0.88461254357614,0.919482580102852,0.945164618388782,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.5,0.900094501726828,0.903157445676996,0.836167229001945,0.884188576438593,0.919800869996088,0.945708428148495,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.6,0.899966944129779,0.903147299684199,0.834389488222398,0.883816917986609,0.920049633798921,0.946258381222779,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.7,0.899836188928091,0.903232241851977,0.832664894081087,0.883392014910061,0.92036372987061,0.946875137032,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.8,0.899702239403243,0.903142817094936,0.831144131719259,0.88299906772178,0.920655418541405,0.947427625434338,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
4.9,0.899565098977281,0.903191825124543,0.829594663875997,0.88259987357362,0.920873733602914,0.947975607348685,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5,0.899424771217706,0.903177973577582,0.827937226156585,0.882199266670727,0.921118991197723,0.948612854175946,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.1,0.899281259842385,0.903184805371997,0.826110674891884,0.881741017777655,0.921325518115472,0.949247873186904,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.2,0.899134568724483,0.903216710152972,0.824767207315127,0.881350415033376,0.921587020384787,0.949875040583349,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.3,0.898984701897387,0.903228415494948,0.823174019025541,0.880971271736967,0.921890718040087,0.950440479042598,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.4,0.898831663559643,0.903180910034775,0.82134211775222,0.880529969333225,0.922137252407305,0.950999572500517,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.5,0.898675458079871,0.90315921008412,0.819626841830538,0.88019910542313,0.92234159221791,0.951579512041433,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.6,0.898516090001669,0.903135635982777,0.817831352336703,0.879756425762956,0.9226167568264,0.95208949978081,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.7,0.898353564048492,0.903094898399844,0.816205648072787,0.87932569767824,0.922873113905046,0.952649390795476,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.8,0.89818788512849,0.90301456325752,0.814791793625938,0.87890387093747,0.923158820104768,0.953160295616356,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
5.9,0.898019058339313,0.903037426863065,0.813156129398917,0.87846294097485,0.923474440905132,0.953686682419175,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6,0.897847088972861,0.903108183474943,0.811322848171203,0.877996380231247,0.923747821247722,0.954231242553587,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.1,0.897671982519978,0.903136132840064,0.809420955307958,0.877627226943317,0.924004506292692,0.954825527809233,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.2,0.897493744675078,0.903138668963682,0.807499665802771,0.877228410956061,0.924241701348577,0.955293796556947,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.3,0.897312381340695,0.903115649858204,0.805371063142803,0.876878597690348,0.924492357671465,0.955846438204057,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.4,0.897127898631962,0.903142873146709,0.803448088937164,0.87642338490546,0.924834859825589,0.956446021071745,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.5,0.896940302880982,0.903144213279206,0.801438766505475,0.875946031053157,0.925176745998066,0.956935398588744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.6,0.896749600641116,0.903105890170946,0.799217471251545,0.875485845943818,0.925442087116635,0.957517997226554,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.7,0.896555798691161,0.903123968588107,0.797119542033548,0.875089587152306,0.925693433044306,0.957991194815661,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.8,0.896358904039407,0.903180097444387,0.79546817872691,0.874689823642361,0.925992235059237,0.958488235668797,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
6.9,0.896158923927586,0.903177932918369,0.793237078156591,0.874148663071022,0.926279738647368,0.959026570840774,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7,0.895955865834682,0.903147790331134,0.791424891957663,0.873692372002885,0.926532024680904,0.959565625716758,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.1,0.895749737480608,0.903186726866224,0.789241634594048,0.87320919083054,0.926830730424469,0.960005135884081,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.2,0.895540546829745,0.903184534189455,0.787224233258592,0.872712287189886,0.927123169142755,0.960532377549366,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.3,0.895328302094325,0.903215581351246,0.78519014330426,0.872230285088156,0.927441143404568,0.960995093237297,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.4,0.895113011737662,0.90317966420012,0.783001234076541,0.871746982553563,0.927762101255255,0.96147175814504,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.5,0.894894684477214,0.903157684684454,0.780452946822386,0.871251159538806,0.928048608810394,0.961933820944902,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.6,0.89467332928749,0.903166941781954,0.778880048305136,0.870760058647319,0.928333129231945,0.962420014806444,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.7,0.894448955402764,0.90320453526738,0.776309321387108,0.87021221937363,0.928620257334738,0.96276172906123,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.8,0.894221572319622,0.90319645395184,0.773825827152612,0.86970762870972,0.9288987354361,0.963223207186335,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
7.9,0.893991189799319,0.903175805470241,0.771647548246564,0.869227962738978,0.929190448409064,0.96359628042792,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8,0.893757817869946,0.903190254412046,0.769582785325923,0.86876479149648,0.929430869404375,0.96403509446817,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.1,0.8935214668284,0.903160453148257,0.767285379866023,0.868290258224736,0.929689339026234,0.964443802993515,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.2,0.893282147242155,0.903112822552142,0.765025587950769,0.867760397214496,0.929974347731333,0.964879903405187,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.3,0.89303986995083,0.903134258354944,0.762822679563847,0.867251991650058,0.930241470124983,0.965302765415005,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.4,0.892794646067552,0.903141529059298,0.761000811274176,0.86673032654131,0.930549276804048,0.965701687558983,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.5,0.892546486980103,0.903157355560984,0.758598881047857,0.866273491417705,0.930800535338252,0.966061979629151,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.6,0.892295404351857,0.903177624830435,0.756005920887202,0.865819167932585,0.931042504190224,0.966450558268934,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.7,0.892041410122502,0.903135313888454,0.753846930725199,0.865332708066651,0.931277917973298,0.966853405303823,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.8,0.891784516508541,0.903150239528493,0.751761820536036,0.864851422661325,0.931536392170399,0.967274707596378,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
8.9,0.891524736003576,0.90313412363645,0.749502211411483,0.864363096761959,0.931830673514158,0.967690130649551,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9,0.891262081378368,0.903192070618055,0.747116259456153,0.863941512083755,0.932123175613054,0.968094846235829,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.1,0.890996565680678,0.903215742880277,0.744541319955437,0.863468001587902,0.932374817007108,0.968503527739095,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.2,0.890728202234885,0.903217354806467,0.742064684217551,0.862951394839629,0.932611140799826,0.968908480407506,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.3,0.890457004641379,0.903242146072322,0.739513864932961,0.862519361921601,0.932861029012705,0.969304928949792,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.4,0.890182986775733,0.903224092129926,0.736933063799048,0.862023031450195,0.933116256768956,0.969661089675207,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.5,0.889906162787658,0.903219714970678,0.73439552129714,0.861625667895286,0.933385267857476,0.970008702969551,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.6,0.889626547099727,0.903147931769604,0.732021690142602,0.861100737787645,0.933632603807199,0.970329626842606,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.7,0.889344154405892,0.903144240454879,0.729391358839229,0.860575383238491,0.933892928191637,0.9706756788702,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.8,0.889058999669778,0.90311978077983,0.726942699450608,0.860065153128832,0.934112908164011,0.971017535478383,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
9.9,0.88877109812276,0.903132861703227,0.724196550790378,0.859540698749646,0.934415746177405,0.971378937107985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10,0.888480465261831,0.903128229597279,0.721686107339251,0.859053357199939,0.934708670079232,0.971754648824162,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.1,0.888187116847265,0.903090858118656,0.71887042778204,0.858494302064327,0.93503174238507,0.972105183553503,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.2,0.887891068900064,0.903102186003745,0.716123663202016,0.858063047765114,0.935318176054986,0.972503251550248,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.3,0.887592337699212,0.903043168257574,0.713503370113664,0.857562267972062,0.935628731108052,0.972796456407307,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.4,0.887290939778726,0.903065342985497,0.710932631934072,0.857086255272442,0.935900412896853,0.973068630207531,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.5,0.886986891924518,0.902969074614443,0.708221505284674,0.856503866580413,0.936190831637709,0.973426640874917,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.6,0.886680211171061,0.902992496405373,0.705366308602137,0.855899858086159,0.936411287468035,0.973764379445018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.7,0.886370914797875,0.902927179722851,0.702763305520165,0.855402886703717,0.936691951322189,0.974086412640954,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.8,0.886059020325836,0.902913812771252,0.69999212804496,0.85497579964249,0.936951626688648,0.97445418879823,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
10.9,0.885744545513309,0.902862667342867,0.697167074006041,0.854388955774372,0.937160228068614,0.974777422343977,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11,0.885427508352108,0.902806906606561,0.694327786472443,0.85392266782547,0.937394917619255,0.975111987689684,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.1,0.885107927063306,0.902773446113332,0.691474203711242,0.853310337406545,0.937619507895676,0.975455751188419,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.2,0.884785820092876,0.902662120764055,0.688613585492071,0.852777667656598,0.937882158015563,0.975793746101508,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.3,0.884461206107194,0.902741528902031,0.685617364719244,0.852330937447345,0.938102135098817,0.976092864544859,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.4,0.884134103988386,0.902790435627623,0.682716734819722,0.851836248453083,0.938361357138583,0.976433671560349,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.5,0.883804532829555,0.902835859596918,0.679933859079797,0.851318940360069,0.938624642726635,0.976770599953425,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.6,0.883472511929858,0.902855230898082,0.677168468670436,0.850764373038672,0.938877958820314,0.977083230431906,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.7,0.883138060789478,0.902894221986935,0.674169974660829,0.850233559690856,0.939155459144687,0.977359865212249,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.8,0.882801199104471,0.902858638611985,0.671291137426277,0.849719673152846,0.939421296956037,0.9776312572667,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
11.9,0.8824619467615,0.902822454114657,0.668403654342329,0.849189890427993,0.939663935528173,0.977942103931901,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12,0.882120323832482,0.902820650296984,0.665497508592605,0.848668506367477,0.939899288392321,0.978222207362802,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.1,0.881776350569117,0.902872701104685,0.6625777262669,0.848110238873314,0.940161374525621,0.978497431185093,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.2,0.881430047397354,0.90282596466201,0.659648173587867,0.847586470690947,0.940414491297367,0.978770874998821,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.3,0.881081434911757,0.902904468614561,0.656710617850186,0.847045577666796,0.940645393212713,0.979040914416263,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.4,0.880730533869807,0.902910523707839,0.653902126071223,0.846416913003698,0.940856649888074,0.979306713950271,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.5,0.880377365186138,0.902934287705482,0.650989361965756,0.845814766113935,0.941115503655563,0.979600172302509,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.6,0.880021949926704,0.902935688154626,0.647878371059422,0.845285776410384,0.941388024782048,0.979889609576541,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.7,0.87966430930291,0.902916499912514,0.644839519821626,0.844734082174963,0.941686694003662,0.98013079427751,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.8,0.879304464665677,0.902897516236879,0.641877841668728,0.8441533160109,0.94195678074958,0.980369053876337,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
12.9,0.878942437499492,0.902870818148785,0.639039982112561,0.843529000220355,0.94219238286303,0.980626936444726,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13,0.878578249416402,0.90282824259439,0.636192379587258,0.842884200175499,0.942454925006386,0.98084982426192,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.1,0.878211922150003,0.902830562949279,0.633210674657218,0.842203274671195,0.942701300950952,0.981072253396924,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.2,0.877843477549401,0.90285614287668,0.630137057668081,0.841685004751556,0.942960267506926,0.981309237657394,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.3,0.877472937573159,0.902876723979657,0.626844369391618,0.841046042157343,0.943220243993571,0.981552670771013,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.4,0.877100324283246,0.902806570388284,0.624067517508704,0.840443589659498,0.943409576628658,0.981787673437069,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.5,0.876725659838979,0.902765452566435,0.621186219038569,0.839926095775392,0.943598159145872,0.982010879184574,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.6,0.876348966490979,0.902833965730883,0.618107017400899,0.839454714634763,0.943852600914608,0.982228086616018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.7,0.875970266575131,0.902857448140328,0.615018298060904,0.838879495184434,0.944066311806885,0.98244271810497,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.8,0.875589582506569,0.902828366088944,0.611999383128389,0.838307570030768,0.944308081682147,0.982654803076471,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
13.9,0.875206936773683,0.902777995872162,0.609141493832078,0.837731523311654,0.944539990386381,0.982864370646489,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
14,0.874822351932152,0.902749084211333,0.606471841600275,0.837111141527073,0.944719524056131,0.983071449624505,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
0.5,0.887289408185819,0.888177978352681,0.852030533782189,0.876678321782858,0.898958260924183,0.917925943478097,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
0.6,0.883997715402928,0.884939185117523,0.847519669097386,0.873073943728555,0.896090231656019,0.915678716420739,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
0.7,0.880618579219955,0.881612530023693,0.84305054265813,0.869394741000707,0.893089964033428,0.913339291945808,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
0.8,0.877150489731887,0.878082543346486,0.838063492753406,0.865521319542614,0.890128000790967,0.910900273246878,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
0.9,0.873591973468796,0.874615522427237,0.832855621332617,0.861445932196524,0.887056048125842,0.90853260688205,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1,0.869941598745288,0.871069443519557,0.82761557499648,0.857323216850934,0.883891968587765,0.906080267391654,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.1,0.866197981228911,0.867427945210119,0.822447622268676,0.852964298243019,0.880669254644903,0.903803658135483,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.2,0.862359789714369,0.863660798429337,0.817018604587115,0.848569976176986,0.877517587147023,0.901491627535872,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.3,0.858425752087484,0.859694452859577,0.811077775539614,0.844086164496716,0.874267104803868,0.898874564328155,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.4,0.854394661459723,0.855731155322952,0.805130974677745,0.839394494666304,0.870884672422355,0.896645112052532,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.5,0.850265382450916,0.851745977836363,0.798601739162797,0.83481158983894,0.867471323031911,0.894210916250427,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.6,0.846036857594492,0.84763036840057,0.791759326262903,0.829981765253164,0.863997889675356,0.891916637879403,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.7,0.841708113836265,0.84337671657673,0.785057942421589,0.825051699862193,0.860469923746269,0.889446272006915,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.8,0.837278269094504,0.839183610200949,0.777761237242785,0.819836682931229,0.856943897305091,0.886942520330952,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
1.9,0.832746538845801,0.834745366866387,0.770377117040695,0.814576108818186,0.853355932092455,0.884521879050386,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2,0.82811224269819,0.830315074408272,0.763086169763381,0.809296123392933,0.849662588594222,0.882141610957394,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.1,0.823374810910102,0.825735373305172,0.755351119287542,0.80378626436997,0.845920614801582,0.879639695483222,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.2,0.818533790811129,0.821038421037807,0.746966100914935,0.798015420866522,0.842126114015473,0.877038158894043,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.3,0.813588853078351,0.816320569192955,0.738679373260505,0.792230686633604,0.838281328349238,0.874433812913939,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.4,0.808539797820115,0.811337596985489,0.730223970153353,0.786239484201138,0.834316031639633,0.871925388834118,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.5,0.803386560417803,0.806340005119255,0.721342138457955,0.779952271656176,0.83028443793933,0.869463179462088,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.6,0.798129217075294,0.801302109693236,0.712434023513884,0.773712600738954,0.8262978914806,0.866779055991858,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.7,0.792767990025587,0.796024693179182,0.703392928579314,0.767400487381678,0.822080670052828,0.864276561708261,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.8,0.787303252344403,0.790764613964062,0.69451544834132,0.760872966418522,0.817777750225137,0.861820426167325,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
2.9,0.781735532321656,0.785323097541715,0.685082679491629,0.754223555224888,0.813533661883118,0.85943022911759,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
3,0.776065517343334,0.779753968434117,0.674995101675872,0.747293501560567,0.809218943008405,0.857065883018991,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
3.1,0.770294057238737,0.774185770504341,0.664684626339262,0.74038827042897,0.804832281771897,0.85443663163117,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
3.2,0.764422167051031,0.768512786968969,0.654311156309298,0.733340012856736,0.800396811281853,0.851582737272291,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA
